date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:38:01	1700/1700	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/matchMedia.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/matchMedia.js	(from https://www.themes247.net/html5/goodnews/)
14:38:02	8064/8064	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/jquery-waypoints.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/jquery-waypoints.js	(from https://www.themes247.net/html5/goodnews/)
14:38:03	16550/16550	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/jquery.flexslider.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/jquery.flexslider.js	(from https://www.themes247.net/html5/goodnews/)
14:38:04	22306/22306	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/jquery.transit.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/jquery.transit.js	(from https://www.themes247.net/html5/goodnews/)
14:38:05	1028/1028	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/jquery.leanModal.min.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/jquery.leanModal.min.js	(from https://www.themes247.net/html5/goodnews/)
14:38:06	8414/8414	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/jquery.tweet.min.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/jquery.tweet.min.js	(from https://www.themes247.net/html5/goodnews/)
14:38:07	1007/1007	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/jquery.cookie.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/jquery.cookie.js	(from https://www.themes247.net/html5/goodnews/)
14:38:08	2872/2872	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/switcher.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/switcher.js	(from https://www.themes247.net/html5/goodnews/)
14:38:09	970/970	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/jquery.doubletaptogo.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/jquery.doubletaptogo.js	(from https://www.themes247.net/html5/goodnews/)
14:38:10	4969/4969	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/smoothscroll.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/smoothscroll.js	(from https://www.themes247.net/html5/goodnews/)
14:38:11	24334/24334	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/main.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/main.js	(from https://www.themes247.net/html5/goodnews/)
14:38:12	720/720	---MC-	200	added ('OK')	text/css	date:Sun,%2012%20Nov%202023%2010:38:12%20GMT	http://fonts.googleapis.com/css?family=Roboto:300,400,500,700	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/fonts.googleapis.com/cssd767.css	(from https://www.themes247.net/html5/goodnews/index-banner.html)
14:38:13	832/832	---MC-	200	added ('OK')	text/css	date:Sun,%2012%20Nov%202023%2010:38:13%20GMT	http://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,600,700	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/fonts.googleapis.com/css2b6b.css	(from https://www.themes247.net/html5/goodnews/index-banner.html)
14:38:16	293813/293813	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/banner.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/banner.jpg	(from https://www.themes247.net/html5/goodnews/index-banner.html)
14:38:16	8365/8365	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/10.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/10.jpg	(from https://www.themes247.net/html5/goodnews/index-banner.html)
14:38:17	13463/13463	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/10-2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/10-2.jpg	(from https://www.themes247.net/html5/goodnews/index-banner.html)
14:38:17	16934/16934	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/10-3.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/10-3.jpg	(from https://www.themes247.net/html5/goodnews/index-banner.html)
14:38:19	144330/144330	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/image-content.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/image-content.jpg	(from https://www.themes247.net/html5/goodnews/article-endless.html)
14:38:19	39193/39193	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/jquery.mCustomScrollbar.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/jquery.mCustomScrollbar.js	(from https://www.themes247.net/html5/goodnews/article-endless.html)
14:38:20	1916/1916	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/author.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/author.jpg	(from https://www.themes247.net/html5/goodnews/article-detail.html)
14:38:21	4910/4910	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/logo2.svg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/logo2.svg	(from https://www.themes247.net/html5/goodnews/category-hide-navigation.html)
14:38:22	25225/25225	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/javascript/gmap3.min.js	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/javascript/gmap3.min.js	(from https://www.themes247.net/html5/goodnews/contact.html)
14:38:24	220007/220007	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/3.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/3.jpg	(from https://www.themes247.net/html5/goodnews/about.html)
14:38:26	151896/151896	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/4.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/4.jpg	(from https://www.themes247.net/html5/goodnews/about.html)
14:38:26	146813/146813	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/5.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/5.jpg	(from https://www.themes247.net/html5/goodnews/about.html)
14:38:27	157659/157659	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/1.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/1.jpg	(from https://www.themes247.net/html5/goodnews/ui-elements.html)
14:38:28	0/0	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Nov%202023%2010:38:28%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/6.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/6.html	(from https://www.themes247.net/html5/goodnews/ui-elements.html)
14:38:29	171509/171509	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/2.jpg	(from https://www.themes247.net/html5/goodnews/ui-elements.html)
14:38:29	4364/4364	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/1s.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/1s.jpg	(from https://www.themes247.net/html5/goodnews/ui-elements.html)
14:38:30	3327/3327	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/gallery/2s.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/gallery/2s.jpg	(from https://www.themes247.net/html5/goodnews/ui-elements.html)
14:38:32	51/51	---MCZ	200	added ('OK')	text/plain	date:Sun,%2012%20Nov%202023%2010:38:31%20GMT	http://fonts.googleapis.com/robots.txt		(from https://www.themes247.net/html5/goodnews/index-banner.html)
14:38:32	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:32%20GMT	https://www.themes247.net/html5/goodnews/icon/apple-touch-icon-144-precomposed.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/icon/apple-touch-icon-144-precomposed.png	(from https://www.themes247.net/html5/goodnews/)
14:38:33	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:32%20GMT	https://www.themes247.net/html5/goodnews/icon/apple-touch-icon-114-precomposed.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/icon/apple-touch-icon-114-precomposed.png	(from https://www.themes247.net/html5/goodnews/)
14:38:33	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:32%20GMT	https://www.themes247.net/html5/goodnews/icon/apple-touch-icon-72-precomposed.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/icon/apple-touch-icon-72-precomposed.png	(from https://www.themes247.net/html5/goodnews/)
14:38:33	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:33%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/11-3.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/11-3.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:34	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:32%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/11-2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/11-2.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:34	26758/26758	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/stylesheets/font-awesome.css	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/stylesheets/font-awesome.css	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:35	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:35%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/4.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/4.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:35	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:35%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/11-5.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/11-5.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:35	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:35%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/11-4.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/11-4.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:35	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:35%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/9.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/9.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:36	1432/1432	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/stylesheets/flexslider.css	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/stylesheets/flexslider.css	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:37	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:37%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/7-2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/7-2.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:37	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:37%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/7.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/7.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:37	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:37%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/4-2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/4-2.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:37	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:37%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/7-3.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/7-3.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:38	7048/7048	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/stylesheets/mCustomScrollbar.css	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/stylesheets/mCustomScrollbar.css	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:39	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:39%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/3-3.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/3-3.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:39	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:39%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/7-4.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/7-4.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:39	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:39%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/3-2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/3-2.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:39	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:39%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/3.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/3.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:40	23430/23430	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/stylesheets/shortcodes.css	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/stylesheets/shortcodes.css	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:41	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:41%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/2-3.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/2-3.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:41	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:41%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/8.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/8.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:41	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:41%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/2.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:41	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:41%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/2-2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/2-2.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:42	580/580	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/search-mobi.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/search-mobi.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:43	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:43%20GMT	https://www.themes247.net/html5/goodnews/images/slider/1.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/slider/1.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:43	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:43%20GMT	https://www.themes247.net/html5/goodnews/images/ad.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/ad.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:43	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:43%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/2-4.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/2-4.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:43	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:43%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/2-5.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/2-5.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:44	235/235	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/menu.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/menu.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:45	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:45%20GMT	https://www.themes247.net/html5/goodnews/images/slider/3.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/slider/3.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:45	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:45%20GMT	https://www.themes247.net/html5/goodnews/images/slider/2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/slider/2.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:45	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:45%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/5-3.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/5-3.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:45	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:45%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/5-2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/5-2.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:46	217/217	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:34%20GMT	https://www.themes247.net/html5/goodnews/images/toggle-panel.png	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/toggle-panel.png	(from https://www.themes247.net/html5/goodnews/stylesheets/style.css)
14:38:47	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:47%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/5-4.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/5-4.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:47	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:47%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/6.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/6.jpg	(from https://www.themes247.net/html5/goodnews/)
14:38:47	0/0	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Nov%202023%2010:38:47%20GMT	https://www.themes247.net/html5/goodnews/images/thumbs/6-2.jpg	/home/arif/%d0%e0%e1%ee%f7%e8%e9%20%d1%f2%ee%eb/adas/www.themes247.net/html5/goodnews/images/thumbs/6-2.jpg	(from https://www.themes247.net/html5/goodnews/)
